hospital_pk,hospital_name,placekey
291301,INCLINE VILLAGE HEALTH CENTER,223-222@5yw-bc4-xh5
292004,PAM SPECIALTY HOSPITAL OF SPARKS LLC,222@5yw-6ch-yjv
290032,NORTHERN NEVADA MEDICAL CENTER,222-222@5yw-6ch-yjv
291302,WILLIAM BEE RIRIE HOSPITAL,zzw-223@5z2-gxz-d5f
290019,CARSON TAHOE REGIONAL MEDICAL CENTER,zzw-222@5yw-b7r-ht9
292008,CARSON TAHOE CONTINUING CARE HOSPITAL,zzw-227@5yw-b7w-w6k
300005,LAKES REGION GENERAL HOSPITAL,227-224@62m-cbm-hnq
301307,"MEMORIAL HOSPITAL, THE",222-224@62m-hx6-tsq
301312,HUGGINS HOSPITAL,222-222@62m-jf7-g49
300019,CHESHIRE MEDICAL CENTER,222-222@62k-fzg-dvz
301303,WEEKS MEDICAL CENTER,zzw-223@66b-fm4-qpv
301300,UPPER CONNECTICUT VALLEY HOSPITAL,222-222@669-s7n-mzf
301310,ANDROSCOGGIN VALLEY HOSPITAL,zzw-222@669-sxx-ks5
301302,LITTLETON REGIONAL HEALTHCARE,zzw-224@66b-ff8-4gk
300003,MARY HITCHCOCK MEMORIAL HOSPITAL,zzw-222@62m-fk2-w6k
301311,SPEARE MEMORIAL HOSPITAL,222-223@62m-cz4-ty9
301301,COTTAGE HOSPITAL,zzw-223@66b-9qy-94v
301305,ALICE PECK DAY MEMORIAL HOSPITAL,zzw-222@62m-fkf-ysq
300011,ST JOSEPH HOSPITAL,223-222@62j-rrw-8y9
300020,SOUTHERN NH MEDICAL CENTER,222-223@62j-rr4-b8v
300034,CATHOLIC MEDICAL CENTER,226-222@62j-s43-qzz
300012,ELLIOT HOSPITAL,zzw-222@62j-s3y-xt9
301309,MONADNOCK COMMUNITY HOSPITAL,zzw-223@62k-dbs-6tv
301306,FRANKLIN REGIONAL HOSPITAL,225-222@62m-ckx-p7q
300001,CONCORD HOSPITAL,223-222@62m-dnj-f2k
301304,NEW LONDON HOSPITAL,zzw-223@62m-g7m-jd9
300023,EXETER HOSPITAL INC,223-222@62j-wqd-4d9
300017,PARKLAND MEDICAL CENTER,222-222@62j-rcq-jvz
300029,PORTSMOUTH REGIONAL HOSPITAL,222-222@62j-wgw-ffz
300014,FRISBIE MEMORIAL HOSPITAL,226-222@62j-x2y-pqf
300018,WENTWORTH-DOUGLASS HOSPITAL,222-224@62j-wsq-t35
301308,VALLEY REGIONAL HOSPITAL,222-222@662-37m-gtv
312023,ACUITY SPECIALTY HOSPITAL OF NEW JERSEY,224@628-nmj-tjv
310047,SHORE MEDICAL CENTER,zzw-222@63s-nsk-swk
310064,ATLANTICARE REGIONAL MEDICAL CENTER - CITY CAMPUS,zzw-223@628-nmj-tgk
310130,"PASCACK VALLEY MEDICAL CENTER, HACKENSACK MERIDIAN",222-222@627-vhb-ckf
310012,VALLEY HOSPITAL,222-222@627-vdy-nqz
310001,HACKENSACK UNIVERSITY MEDICAL CENTER,222-222@627-s57-xyv
310058,BERGEN NEW BRIDGE MEDICAL CENTER,222-222@627-vh7-tvz
312019,SELECT SPECIALTY HOSPITAL NORTHEAST,222-222@627-vfg-kj9
310008,HOLY NAME MEDICAL CENTER,222-222@627-s6w-h89
310045,ENGLEWOOD HOSPITAL AND MEDICAL CENTER,zzw-222@627-s6z-jgk
310057,VIRTUA MEMORIAL HOSPITAL OF BURLINGTON COUNTY,222-222@628-ptn-xbk
313302,WEISMAN CHILDRENS REHABILITATION HOSPITAL,zzw-222@628-pcy-snq
310061,VIRTUA WILLINGBORO HOSPITAL,224-223@628-pv4-2ff
312022,ACUITY SPECIALTY HOSPITAL OF SOUTHERN NEW JERSEY,222@628-pv4-2ff
310031,DEBORAH HEART AND LUNG CENTER,222-222@628-mk7-yn5
310029,VIRTUA OUR LADY OF LOURDES HOSPITAL,zzw-222@628-pkk-vvf
310086,JEFFERSON STRATFORD HOSPITAL,zzw-222@628-qzg-zxq
310014,COOPER UNIVERSITY HOSPITAL,222-222@628-pny-87q
310022,VIRTUA WEST JERSEY HOSPITALS VOORHEES,zzw-222@628-qyt-hyv
310011,CAPE REGIONAL MEDICAL CENTER INC,222-223@63s-nj4-q9f
310032,INSPIRA MEDICAL CENTER VINELAND,zzw-224@63s-qsp-fxq
312024,COLUMBUS HOSPITAL LTACH,22k-222@627-txx-vmk
310054,"HACKENSACK MERIDIAN HEALTH, MOUNTAINSIDE MEDICAL",zzw-223@627-ty3-g6k
310009,CLARA MAASS MEDICAL CENTER,222-222@627-txr-p35
310119,UNIVERSITY HOSPITAL,zzw-222@627-w9t-wkz
310083,EAST ORANGE GENERAL HOSPITAL,zzw-222@627-wkn-kj9
310002,NEWARK BETH ISRAEL MEDICAL CENTER,225-222@627-wm2-94v
310076,SAINT BARNABAS MEDICAL CENTER,224-226@627-wm8-y5f
310096,SAINT MICHAEL'S MEDICAL CENTER,224-222@627-w9r-btv
310003,PALISADES MEDICAL CENTER,222-224@627-s4q-cbk
310016,CAREPOINT HEALTH-CHRIST HOSPITAL,zzw-222@627-wbq-s3q
310025,CAREPOINT HEALTH - BAYONNE MEDICAL CENTER,zzw-223@627-w9d-q2k
310040,CAREPOINT HEALTH-HOBOKEN UNIVERSITY MEDICAL CENTER,22z-223@627-wbr-k4v
310074,JERSEY CITY MEDICAL CENTER,zzw-223@627-wc5-8d9
310118,HUDSON REGIONAL HOSPITAL,zzw-222@627-s5m-9fz
310005,HUNTERDON MEDICAL CENTER,zzw-223@628-hr3-fs5
310110,ROBERT WOOD JOHNSON UNIVERSITY HOSPITAL HAMILTON,222-223@628-tj8-9vf
310092,CAPITAL HEALTH REGIONAL MEDICAL CENTER,222-224@628-tch-y35
310021,ST FRANCIS MEDICAL CENTER,222-228@628-thh-swk
310044,CAPITAL HEALTH MEDICAL CENTER - HOPEWELL,zzw-225@628-tc6-ygk
310038,ROBERT WOOD JOHNSON UNIVERSITY HOSPITAL,222-223@628-tnv-g6k
310108,JFK UNIVERSITY MEDICAL CENTER,222-223@627-w49-4d9
310070,SAINT PETER'S UNIVERSITY HOSPITAL,222-222@628-tnv-xdv
310010,PENN MEDICINE PRINCETON MEDICAL CENTER,
310039,RARITAN BAY MEDICAL CENTER PERTH AMBOY DIVISION,zzw-223@627-w89-z2k
313300,CHILDREN'S SPECIALIZED HOSPITAL,zzw-222@628-tnv-g6k
310034,RIVERVIEW MEDICAL CENTER,zzw-222@628-rp7-whq
310073,JERSEY SHORE UNIVERSITY MEDICAL CENTER,zzy-222@628-r5w-g8v
310075,MONMOUTH MEDICAL CENTER,zzw-223@628-rpt-bp9
310111,CENTRASTATE MEDICAL CENTER,zzw-222@628-rh5-73q
310112,BAYSHORE MEDICAL CENTER,222-223@628-ryv-33q
312020,KINDRED HOSPITAL NEW JERSEY - MORRIS COUNTY,zzw-226@628-hw7-4qf
310017,CHILTON MEDICAL CENTER,zzw-222@627-tsy-rc5
310015,MORRISTOWN MEDICAL CENTER,zzw-226@627-v7h-bc5
310050,SAINT CLARE'S HOSPITAL/ DENVILLE CAMPUS,222-222@627-v8t-5zz
310052,OCEAN MEDICAL CENTER,zzw-222@628-rj4-qxq
310084,MONMOUTH MEDICAL CENTER-SOUTHERN CAMPUS,222-224@628-rjr-x3q
312017,SPECIALTY HOSPITAL OF CENTRAL JERSEY,
310041,COMMUNITY MEDICAL CENTER,zzw-222@628-mxc-hyv
310113,SOUTHERN OCEAN MEDICAL CENTER,224-224@628-nt3-b49
310006,ST MARY'S GENERAL HOSPITAL,222-222@627-tz4-9s5
310019,ST JOSEPH'S UNIVERSITY MEDICAL CENTER,227-225@627-tzc-swk
310069,INSPIRA MEDICAL CENTER ELMER,zzw-226@63s-qp7-f9f
310091,SALEM MEDICAL CENTER,zzy-222@63s-dq8-t5f
312014,"MATHENY SCHOOL & HOSPITAL, THE",
310048,ROBERT WOOD JOHNSON UNIVERSITY HOSPITAL SOMERSET,zzw-222@628-hg2-92k
310028,NEWTON MEDICAL CENTER,222-222@628-gff-f9f
310051,OVERLOOK MEDICAL CENTER,224-222@627-wjm-swk
310024,ROBERT WOOD JOHNSON UNIVERSITY HOSPITAL AT RAHWAY,zzw-225@627-vtd-mp9
310027,TRINITAS REGIONAL MEDICAL CENTER,225-222@627-vw4-pqf
310060,ST LUKE'S WARREN HOSPITAL,222-222@628-bmm-hnq
310115,HACKETTSTOWN MEDICAL CENTER,zzw-222@628-j4t-n5z
320021,PRESBYTERIAN HOSPITAL,zzw-222@8tm-psd-zmk
320017,LOVELACE WOMEN'S HOSPITAL,222-223@8tm-pc2-fj9
320009,LOVELACE MEDICAL CENTER,222-222@8tm-psg-kfz
320074,LOVELACE WESTSIDE HOSPITAL,zzw-222@8tm-qqn-gx5
322002,KINDRED HOSPITAL  ALBUQUERQUE,zzw-223@8tm-psg-k4v
320001,UNM HOSPITAL,224-222@8tm-pc6-mkz
320086,LOVELACE REGIONAL HOSPITAL - ROSWELL,222-222@8tj-c26-fpv
320006,EASTERN NEW MEXICO MEDICAL CENTER,zzw-222@8tj-c28-4sq
321308,CIBOLA GENERAL HOSPITAL,225-222@8tn-yqd-99f
321307,MINERS' COLFAX MEDICAL CENTER,222-222@5q8-vrk-975
320022,PLAINS REGIONAL MEDICAL CENTER,zzy-222@5qy-y4m-kvf
320085,MOUNTAIN VIEW REGIONAL MEDICAL CENTER,222-222@8tf-kp6-mzf
322004,ADVANCED CARE HOSPITAL OF SOUTHERN NEW MEXICO LLC,zzw-222@8tf-kmm-hh5
320018,MEMORIAL MEDICAL CENTER,223-222@8tf-knz-mtv
320063,CARLSBAD MEDICAL CENTER,zzw-225@8tj-g8v-st9
320030,ARTESIA GENERAL HOSPITAL,222-223@8tj-hjk-q4v
321311,GILA REGIONAL MEDICAL CENTER,222-222@8td-2dv-vpv
320067,GUADALUPE COUNTY HOSPITAL,222-222@8tp-96p-psq
320065,LEA REGIONAL MEDICAL CENTER,222-222@8tk-zpk-6x5
321305,NOR-LEA HOSPITAL DISTRICT,zzw-222@8tj-dk3-psq
321306,LINCOLN COUNTY MEDICAL CENTER,223-222@8td-gwx-ckf
320033,LOS ALAMOS MEDICAL CENTER,zzw-222@8tm-kh3-td9
321309,MIMBRES MEMORIAL HOSPITAL,223-222@8tc-zr3-xbk
320038,REHOBOTH MCKINLEY CHRISTIAN HEALTH CARE SERVICES,223-223@8tg-nkn-q9f
320004,GERALD CHAMPION REGIONAL MEDICAL CENTER,223-222@8td-msc-6kz
321302,DR DAN C TRIGG MEMORIAL HOSPITAL,zzw-223@5qy-mf8-nkf
320011,PRESBYTERIAN ESPANOLA HOSPITAL,222-225@8tm-nbx-t35
320084,ROOSEVELT GENERAL HOSPITAL,222-222@8tk-77n-py9
320089,UNM SANDOVAL REGIONAL MEDICAL CENTER,zzw-222@8tm-qns-fxq
320005,SAN JUAN REGIONAL MEDICAL CENTER INC,222-222@5qf-g67-tsq
320003,ALTA VISTA REGIONAL HOSPITAL,223-222@8tn-7s8-ffz
320090,PRESBYTERIAN SANTA FE MEDICAL CENTER,222-222@8tm-jjt-835
320002,CHRISTUS ST VINCENT REGIONAL MEDICAL CENTER,zzw-222@8tm-ns2-t7q
321300,SIERRA VISTA HOSPITAL,222-222@8tc-ycc-v75
321301,SOCORRO GENERAL HOSPITAL,222-223@8td-rpz-z9f
321310,HOLY CROSS HOSPITAL A DIV OF TAOS HEALTH SYSTEMS,222-222@8tn-kst-xbk
321304,UNION COUNTY GENERAL HOSPITAL,zzw-224@5qz-w3g-yqf
330013,ALBANY MEDICAL CENTER HOSPITAL,zzy-222@65y-s28-hbk
330057,ST PETER'S HOSPITAL,222-223@65y-rym-85f
331301,"CUBA MEMORIAL HOSPITAL, INC",222-223@63q-mfv-9xq
330096,JONES MEMORIAL HOSPITAL,223-222@63q-mbc-xdv
330080,LINCOLN MEDICAL & MENTAL HEALTH CENTER,zzw-222@627-s6g-kxq
332006,CALVARY HOSPITAL INC,
330059,MONTEFIORE MEDICAL CENTER,222-223@627-rw9-yn5
330385,NORTH CENTRAL BRONX HOSPITAL,
330399,ST BARNABAS HOSPITAL,222-222@627-s6h-zxq
330009,BRONX-LEBANON HOSPITAL CENTER,227-222@627-s69-zpv
330127,JACOBI MEDICAL CENTER,zzw-223@627-rw7-rzf
330011,"OUR LADY OF LOURDES MEMORIAL HOSPITAL, INC",zzw-222@63q-hdm-fxq
330394,"UNITED HEALTH SERVICES HOSPITALS, INC",22n@63q-hdm-zxq
330103,OLEAN GENERAL HOSPITAL,zzw-222@63q-ky8-nnq
330235,AUBURN  COMMUNITY  HOSPITAL,223-222@63q-5qb-snq
330239,UPMC CHAUTAUQUA AT WCA,222-225@63v-wnk-syv
330229,"BROOKS-TLC HOSPITAL SYSTEM, INC",222-224@63v-x3x-hbk
330166,"WESTFIELD MEMORIAL HOSPITAL, INC",222-222@63v-wv8-yn5
330090,ARNOT OGDEN MEDICAL CENTER,zzw-222@63q-2gb-t5f
330033,CHENANGO MEMORIAL HOSPITAL,222-222@65z-bxz-47q
330250,CHAMPLAIN VALLEY PHYSICIANS HOSPITAL MEDICAL CTR,zzw-222@65z-rpv-q9f
330094,COLUMBIA MEMORIAL HOSPITAL,zzw-224@65y-syk-ckf
330175,GUTHRIE CORTLAND REGIONAL MEDICAL CENTER,223-222@63q-6hj-575
331312,"DELAWARE VALLEY HOSPITAL, INC",222-222@65z-cqy-p9z
331304,MARGARETVILLE MEMORIAL HOSPITAL,222-224@629-nkq-zvf
331305,O'CONNOR HOSPITAL,zzw-225@629-p8r-tgk
330023,VASSAR BROTHERS MEDICAL CENTER,zzw-222@629-mkx-bc5
330049,NORTHERN DUTCHESS HOSPITAL,zzw-222@628-y9c-cwk
330102,KENMORE MERCY HOSPITAL,225-222@665-tz3-q75
330354,ROSWELL PARK CANCER INSTITUTE,
330111,BERTRAND CHAFFEE HOSPITAL,zzw-222@63q-jz4-vpv
330279,MERCY HOSPITAL OF BUFFALO,zzw-223@63q-rrg-5s5
330005,KALEIDA HEALTH,222-222@63q-rsc-jvz
330078,SISTERS OF CHARITY HOSPITAL,zzw-222@63q-rv5-r49
330219,ERIE COUNTY MEDICAL CENTER,zzw-223@63q-rtv-nnq
3ee47674-d986-48d8-83e5-58a306cae975,John R Oishei Childrens Hospital,224-222@63q-rsc-j9z
331302,ELIZABETHTOWN COMMUNITY HOSPITAL,zzy-222@65z-p25-2tv
330079,ADIRONDACK MEDICAL CENTER - SARANAC LAKE,22s@65z-qrn-9mk
330084,ALICE HYDE MEDICAL CENTER,22r@65z-pvr-6tv
330276,NATHAN LITTAUER HOSPITAL,zzw-222@65y-jbn-85f
330073,UNITED MEMORIAL MEDICAL CENTER,226-222@665-c43-d9z
331311,LITTLE FALLS HOSPITAL,zzw-222@65z-gxj-pqf
331318,"CARTHAGE AREA HOSPITAL, INC",222-222@662-7b8-bff
330157,SAMARITAN MEDICAL CENTER,222-222@65z-7cy-j35
331309,RIVER HOSPITAL CLINICS,zzw-222@662-9dv-z4v
330396,WOODHULL MEDICAL & MENTAL HEALTH CENTER,222-223@627-s96-pgk
330201,KINGSBROOK JEWISH MEDICAL CENTER,222-222@627-wgb-fpv
330233,BROOKDALE HOSPITAL MEDICAL CENTER,226-222@627-wg7-r6k
330221,WYCKOFF HEIGHTS MEDICAL CENTER,225-222@627-s93-p9z
330196,CONEY ISLAND HOSPITAL CENTER,zzw-223@627-wdc-e2k
330202,KINGS COUNTY HOSPITAL CENTER,zzw-223@627-wgb-qpv
330194,MAIMONIDES MEDICAL CENTER,227-22b@627-wgt-qzz
330236,NEW YORK-PRESBYTERIAN BROOKLYN METHODIST HOSPITAL,222-222@627-wh2-k75
330397,INTERFAITH MEDICAL CENTER,zzw-224@627-s8t-y5f
330019,"NEW YORK COMMUNITY HOSPITAL OF BROOKLYN, INC.",225-222@627-wg5-g8v
330056,BROOKLYN HOSPITAL CENTER - DOWNTOWN CAMPUS,zzw-222@627-s8y-7kf
330350,UNIVERSITY HOSPITAL OF BROOKLYN ( DOWNSTATE ),222-222@627-wgb-qxq
331317,LEWIS COUNTY GENERAL HOSPITAL,222-227@65z-7bt-p7q
330238,NICHOLAS H NOYES MEMORIAL HOSPITAL,222-223@63q-r3j-xwk
330115,ONEIDA HEALTH HOSPITAL,222-222@65z-jq6-7dv
331316,"COMMUNITY MEMORIAL HOSPITAL, INC",223-222@65z-ccv-c5z
330125,ROCHESTER GENERAL HOSPITAL,zzw-223@665-989-pgk
330164,HIGHLAND HOSPITAL,222-224@665-8sw-8d9
330285,STRONG MEMORIAL HOSPITAL,222-225@665-8sm-hh5
330226,UNITY HOSPITAL OF ROCHESTER,zzw-222@665-9fr-v2k
330047,ST MARY'S HEALTHCARE,223-222@65y-vgj-5vf
330198,MOUNT SINAI SOUTH NASSAU,zzw-223@627-tcc-vvf
330181,GLEN COVE HOSPITAL,222-222@627-shb-7t9
330331,PLAINVIEW HOSPITAL,zzw-223@627-y38-b6k
330106,NORTH SHORE UNIVERSITY HOSPITAL,zzw-223@627-s3b-5xq
330027,NASSAU UNIVERSITY MEDICAL CENTER,zzw-223@627-xzn-cbk
330332,ST JOSEPH HOSPITAL,222-222@627-xyt-fxq
330182,"ST FRANCIS HOSPITAL, ROSLYN",222-223@627-s3h-mkz
330259,MERCY MEDICAL CENTER,zzw-222@627-rzg-jqf
330024,MOUNT SINAI HOSPITAL,zzw-222@627-s4v-fvf
330199,METROPOLITAN HOSPITAL CENTER,zzw-223@627-s4n-qj9
330214,NYU LANGONE HOSPITALS,zzw-224@627-s8j-tvz
330100,N Y EYE AND EAR INFIRMARY,226-222@627-s8k-zxq
330154,MEMORIAL HOSPITAL FOR CANCER AND ALLIED DISEASES,zzw-223@627-s8n-68v
330270,HOSPITAL FOR SPECIAL SURGERY,222-225@627-s8n-6ff
332008,HENRY J CARTER SPECIALTY HOSPITAL,zzw-223@627-s4v-mkz
330046,MOUNT SINAI WEST,zzw-228@627-s4q-zvf
330240,HARLEM HOSPITAL CENTER,222-224@627-s6g-9zz
330169,MOUNT SINAI BETH ISRAEL,zzy-222@627-s8j-4sq
330101,NEW YORK-PRESBYTERIAN HOSPITAL,zzw-228@627-s8n-6ff
330119,LENOX HILL HOSPITAL,zzw-223@627-s4n-6c5
330204,BELLEVUE HOSPITAL CENTER,222-225@627-s8j-rkz
330065,NIAGARA FALLS MEMORIAL MEDICAL CENTER,222-222@665-tsf-vs5
330163,EASTERN NIAGARA HOSPITAL - LOCKPORT DIVISION,222-223@665-yf3-d35
330188,MOUNT ST MARY'S HOSPITAL AND  HEALTH CENTER,zzw-222@665-tv7-73q
330044,FAXTON-ST LUKE'S HEALTHCARE,222@65z-k4b-9fz
330215,"ROME MEMORIAL HOSPITAL, INC",226-224@65z-jyn-pvz
330245,ST ELIZABETH MEDICAL CENTER,zzw-222@65z-k39-pqf
330241,UNIVERSITY HOSPITAL S U N Y HEALTH SCIENCE CENTER,zzw-228@65z-45n-cwk
330203,CROUSE HOSPITAL,zzw-222@65z-45n-cwk
330140,ST JOSEPH'S HOSPITAL HEALTH CENTER,zzw-222@65z-45p-8vz
330074,F F THOMPSON HOSPITAL,zzw-222@63q-3k4-mrk
330265,CLIFTON SPRINGS HOSPITAL AND CLINIC,zzw-222@63q-6xr-wkz
330058,GENEVA GENERAL HOSPITAL,zzy-223@63q-737-z4v
330135,BON SECOURS COMMUNITY HOSPITAL,zzw-223@629-gwr-y5f
330126,GARNET HEALTH MEDICAL CENTER,222-226@629-h5s-syv
330205,ST ANTHONY COMMUNITY HOSPITAL,224-223@629-gtx-dd9
330264,ST LUKE'S CORNWALL HOSPITAL,223-222@629-mpd-wtv
331319,MEDINA MEMORIAL HOSPITAL,225-223@665-bz9-r8v
330218,OSWEGO HOSPITAL,225-222@65z-68p-j9z
330085,AURELIA OSBORN FOX MEMORIAL HOSPITAL,222-222@65z-hph-6x5
330136,MARY IMOGENE BASSETT HOSPITAL,222-224@65z-j7f-kxq
330273,PUTNAM HOSPITAL CENTER,225-222@628-zct-4y9
330395,ST JOHN'S EPISCOPAL HOSPITAL AT SOUTH SHORE,zzw-222@627-tkc-z4v
330055,NEW YORK-PRESBYTERIAN/QUEENS,222-227@627-s9g-7t9
330231,QUEENS HOSPITAL CENTER,zzw-222@627-s9q-w6k
330193,FLUSHING HOSPITAL MEDICAL CENTER,zzy-222@627-s98-zs5
330014,JAMAICA HOSPITAL MEDICAL CENTER,zzy-222@627-s9q-99f
330128,ELMHURST HOSPITAL CENTER,zzw-222@627-s7w-x89
330195,LONG ISLAND JEWISH MEDICAL CENTER,zzy-222@627-rzw-3wk
330180,SAMARITAN HOSPITAL,222-222@65y-snq-t35
330028,RICHMOND UNIVERSITY MEDICAL CENTER,zzw-222@627-vv7-hqz
330160,STATEN ISLAND UNIVERSITY HOSPITAL,zzw-222@627-vvn-jjv
330158,GOOD SAMARITAN HOSPITAL OF SUFFERN,zzw-222@627-vcx-3dv
330405,HELEN HAYES HOSPITAL,222-223@627-yrh-z9f
330104,NYACK HOSPITAL,zzw-225@627-z5g-8n5
330197,CANTON-POTSDAM HOSPITAL,223-225@662-9yg-rzf
330211,CLAXTON-HEPBURN MEDICAL CENTER,zzw-222@662-6gm-3dv
331315,GOUVERNEUR HOSPITAL,222-22c@662-64k-d35
330223,MASSENA HOSPITAL INC,zzw-222@662-bf2-hbk
331307,CLIFTON FINE HOSPITAL,223-222@662-7m3-v4v
330222,SARATOGA HOSPITAL,222-222@65y-zfp-x5z
330406,SUNNYVIEW HOSPITAL AND REHABILITATION CENTER,223-223@65y-spp-zpv
330153,ELLIS HOSPITAL,222-223@65y-spp-zxq
331320,COBLESKILL REGIONAL HOSPITAL,222-222@65y-v8y-qpv
331313,SCHUYLER HOSPITAL,zzw-222@63q-2tj-kmk
330277,CORNING HOSPITAL,222-222@63q-29t-t5f
330144,IRA DAVENPORT MEMORIAL HOSPITAL,222-224@63q-4hy-2p9
330151,ST JAMES HOSPITAL,222@63q-r6r-t9z
330246,ST CHARLES HOSPITAL,zzw-223@629-833-mtv
330401,ST CATHERINE OF SIENA HOSPITAL,zzw-223@627-y8c-wkz
330107,PECONIC BAY MEDICAL CENTER,zzw-222@629-7z6-x3q
330393,STONY BROOK UNIVERSITY HOSPITAL,22g@627-y98-kj9
330185,JOHN T MATHER MEMORIAL HOSPITAL  OF PORT JEFFERSON,zzw-224@629-836-ch5
330286,GOOD SAMARITAN HOSPITAL MEDICAL CENTER,222-222@627-xs6-89z
330045,HUNTINGTON HOSPITAL,zzw-222@627-yhd-skf
330043,SOUTHSIDE HOSPITAL,222-224@627-xqv-bc5
330141,LONG ISLAND COMMUNITY HOSPITAL,zzw-222@627-ydm-575
331303,GROVER HERMANN DIVISION,
330386,GARNET HEALTH  MEDICAL CENTER CATSKILLS,
330307,CAYUGA MEDICAL CENTER AT ITHACA,224-222@63q-66j-yd9
330224,HEALTHALLIANCE HOSPITAL MARY'S AVENUE CAMPUS,zzw-224@629-kqy-kxq
330004,HEALTHALLIANCE HOSPITAL BROADWAY CAMPUS,223-223@629-kqz-bp9
331310,ELLENVILLE REGIONAL HOSPITAL,222-222@629-gb3-qvf
330191,GLENS FALLS HOSPITAL,zzw-223@65z-zj8-zfz
330030,NEWARK-WAYNE COMMUNITY HOSPITAL,zzw-225@63q-7qh-z75
330208,ST JOHN'S RIVERSIDE HOSPITAL,zzy-222@627-skv-dvz
330304,WHITE PLAINS HOSPITAL CENTER,225-222@627-sd5-ffz
330234,WESTCHESTER MEDICAL CENTER,zzw-222@627-ytp-7qz
330261,PHELPS HOSPITAL ,zzw-222@627-yvf-ghq
330086,MONTEFIORE MOUNT VERNON HOSPITAL,22j-229@627-rxz-ffz
330162,NORTHERN WESTCHESTER HOSPITAL,222-223@627-zch-rtv
330006,ST JOSEPH'S MEDICAL CENTER,222-222@627-smc-jsq
333301,BLYTHEDALE CHILDREN'S HOSPITAL,222-223@627-yv8-xyv
330184,MONTEFIORE NEW ROCHELLE HOSPITAL,222-226@627-rxx-249
330267,HUDSON VALLEY HOSPITAL CENTER,227-222@627-ysq-xnq
330008,WYOMING COUNTY COMMUNITY HOSPITAL,222-223@63q-pw3-j35
331314,SOLDIERS AND SAILORS MEMORIAL HOSPITAL OF YATES,222-222@63p-ztz-kmk
340070,ALAMANCE REGIONAL MEDICAL CENTER,222-222@63g-294-vfz
341320,ALLEGHANY COUNTY MEMORIAL HOSPITAL,zzy-222@8gg-78p-jy9
340084,ATRIUM HEALTH ANSON,zzw-222@8gg-444-vfz
341325,ASHE MEMORIAL HOSPITAL,zzw-223@63k-ywn-vfz
341323,CHARLES A CANNON JR MEMORIAL HOSPITAL,zzy-222@8gf-qy3-t7q
340186,VIDANT BEAUFORT HOSPITAL,zzw-222@646-hh7-zfz
341304,VIDANT BERTIE  HOSPITAL,zzw-222@64g-rcq-brk
341315,CAPE FEAR VALLEY-BLADEN COUNTY HOSPITAL,222-222@645-b73-bzf
340158,NOVANT HEALTH BRUNSWICK MEDICAL CENTER,22r@646-7h8-gx5
341327,J ARTHUR DOSHER MEMORIAL HOSPITAL,224-222@645-m9g-sdv
340002,MEMORIAL MISSION HOSPITAL AND ASHEVILLE SURGERY CE,223-222@8gf-r7r-68v
342017,ASHEVILLE SPECIALTY HOSPITAL,222@8gf-r7r-rzf
340075,CAROLINAS HEALTHCARE SYSTEM-BLUE RIDGE,zzw-222@8gf-px2-35z
340001,CAROLINAS HEALTHCARE SYSTEM NORTHEAST,zzw-22b@8gg-3bw-rc5
340041,CALDWELL MEMORIAL HOSPITAL,223-222@8gf-pgt-b8v
340142,CARTERET GENERAL HOSPITAL,222-224@646-nqx-h3q
340143,CATAWBA VALLEY MEDICAL CENTER,zzw-222@8gg-9tf-kcq
340116,FRYE REGIONAL MEDICAL CENTER,223-223@8gg-9sr-bkz
341311,CHATHAM HOSPITAL INC,zzw-222@63g-399-qmk
341328,MURPHY MEDICAL CENTER INC,222-222@8gb-kfd-4y9
341318,VIDANT CHOWAN HOSPITAL,222-222@64g-wnh-py9
340021,ATRIUM HEALTH CLEVELAND,zzw-223@8gf-bmc-3qz
340068,COLUMBUS REGIONAL HEALTHCARE SYSTEM,222-222@645-z9n-47q
340131,CAROLINA EAST MEDICAL CENTER,zzw-222@646-vs9-3t9
340028,CAPE FEAR VALLEY MEDICAL CENTER,22x@646-yr9-xyv
342014,HIGHSMITH RAINEY MEMORIAL HOSPITAL,zzw-222@646-yr9-b8v
341324,"THE OUTER BANKS HOSPITAL, INC",222-222@64g-76p-789
340085,NOVANT HEALTH THOMASVILLE MEDICAL CENTER,zzw-226@63g-5bc-g6k
340096,LEXINGTON MEMORIAL HOSPITAL INC,22q@63g-5b2-575
340187,DAVIE MEDICAL CENTER,223-222@8gg-7tn-4y9
340120,VIDANT DUPLIN  HOSPITAL,222-222@645-dvr-435
340049,NORTH CAROLINA SPECIALTY HOSPITAL,222-222@63g-7nr-jgk
340030,DUKE UNIVERSITY HOSPITAL,244@63g-7kx-f4v
340155,DUKE REGIONAL HOSPITAL,zzw-222@63g-7nq-s3q
340107,VIDANT EDGECOMBE HOSPITAL,222-222@646-kt7-bff
340014,NOVANT HEALTH FORSYTH MEDICAL CENTER,zzw-223@8gg-86g-vs5
340148,NOVANT HEALTH MEDICAL PARK HOSPITAL,222-222@8gg-86g-rzf
340047,NORTH CAROLINA BAPTIST HOSPITAL,zzw-222@63g-4fn-g8v
340032,CAROMONT REGIONAL MEDICAL CENTER,222-222@8gf-fvy-pn5
340127,GRANVILLE HEALTH SYSTEMS,222-222@63f-k2w-rp9
340004,HIGH POINT REGIONAL HOSPITAL,zzw-224@63g-5tg-p5f
340091,THE MOSES H CONE MEMORIAL HOSPITAL,223-222@63g-2f2-59f
